Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Year_Exposure,Plot_Target1,Attack_Preparation,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Primary_Event_Mass_Casualty_Incident,Primary_Event_Mass_Casualty_Incident_Type,Primary_Event_Mass_Casualty_Incident_Killed,Foreign_Fighter,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Actively_Recruited,Recruiter1,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Activities1,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Loc_Habitation_State1,Loc_Habitation_City1,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,Event_Influence1,Radicalization_Place,Broad_Ethnicity,Age,Marital_Status,Children,Gender,Religious_Background,Convert,Reawakening,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Education,Student,Employment_Status,Work_History,Military,Military_Status_Arrest,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Abuse_Child,Abuse_Adult,Abuse_Type1,Psychological,Alcohol_Drug,Radical_Friend,Radical_Family,Radical_Signif_Other,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Age,Gang,Gang_Age_Joined,Trauma,Other_Ideologies,Angry_US,Group_Grievance
6456,Missouri,Kansas City,2014,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,10,2,4,4,0,0,-88,0,-88,-88,-88,1,2,0,1,3,1,1,0,0,1,0,10,Missouri,Kansas City,1,-99,3,4,5,0,3,28,1,0,2,-99,0,0,United States of America,1,United States of America,336,0,-88,-99,0,1,4,0,-88,0,-99,-99,0,0,-88,0,1,0,0,0,3,4,2,0,-88,0,0,1,0
6458,Connecticut,Meriden,2015,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,4,4,0,0,-88,-99,-88,-88,-88,0,1,-99,1,-99,1,1,0,1,0,0,2,Connecticut,Meriden,-99,-99,9,1,8,0,3,48,2,0,2,8,0,-99,United States of America,1,United States of America,576,0,-88,3,0,1,4,1,0,0,-99,2,0,0,-88,2,1,0,0,0,0,-88,-88,2,-99,-99,0,0,0
6459,California,Coachella,2015,15,1,0,1,-99,5,1,1,0,-88,0,10,2,4,4,0,0,-88,0,-88,-88,-88,0,1,0,1,2,1,1,0,1,0,0,3,California,Desert Shores,0,-99,10,-99,0,0,3,23,1,0,2,16,0,0,United States of America,1,United States of America,276,0,-88,4,1,-99,-99,0,-88,0,2,2,0,0,-88,2,0,0,0,0,0,-88,-88,0,-88,0,0,0,0
6460,North Dakota,Grand Forks,2015,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,4,4,0,0,-88,0,-88,-88,-88,0,-99,-99,-99,-99,-99,-99,0,1,0,0,3,Minnesota,East Grand Forks,0,1,9,3,0,0,3,25,-99,-99,2,-99,0,-99,United States of America,1,United States of America,300,0,-88,-99,-99,1,4,0,-88,0,-99,-99,0,0,-88,1,1,-99,-99,-99,3,9,1,0,-88,3,0,0,0
6461,New York,Queens,2016,14,0,0,0,0,5,1,0,-88,-88,0,10,2,4,3,0,0,-88,0,-88,-88,-88,0,-99,-99,0,-88,-88,-88,0,0,0,1,18,Florida,Jacksonville,0,-99,10,5,0,-99,3,55,1,0,2,-99,0,0,-99,-99,-99,-99,1,-99,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,0,0,-99,-99,0,3,9,5,0,-88,0,0,0,0
6462,Virginia,Falls Church,2015,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,-99,-99,0,0,-88,0,-88,-88,-88,0,-99,-99,0,-88,-88,-88,0,1,0,0,3,Virginia,Falls Church,0,-99,9,-99,0,-99,3,27,-99,-99,2,-99,0,-99,United States of America,1,United States of America,324,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,-99,0,0,0
6463,California,Inglewood,2016,14,0,0,0,0,5,1,0,-88,-88,0,10,2,4,4,0,0,-88,0,-88,-88,-88,0,-99,-99,-99,-99,-99,-99,0,1,0,0,3,California,Compton,0,-99,-99,-99,-99,-99,3,34,-99,-99,2,-99,0,-99,United States of America,1,United States of America,408,0,-88,-99,0,-99,-99,0,-88,0,-99,-99,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,-99,0,-99,-99
6465,Wyoming,Yellowstone National Park,2014,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,1,4,4,1,0,-88,0,0,2,24,0,0,1,0,-88,-88,-88,0,0,1,0,6,Colorado,Boulder,0,3,5,5,0,0,3,20,1,0,2,-99,0,-99,United States of America,1,United States of America,240,0,-88,6,1,1,3,0,-88,0,-99,2,0,0,-88,0,0,-99,0,0,0,-88,-88,0,-88,-99,0,0,0
6466,North Carolina,Charlotte,2015,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,1,2,-99,1,0,-88,0,0,2,-99,0,-99,-99,-99,-99,-99,-99,0,0,1,0,6,Pennsylvania,Philadelphia,0,-99,9,1,0,-99,3,30,1,0,1,-99,0,-99,United States of America,1,United States of America,360,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,0,0,2,-99,-99,-99,-99,-99,0,-88,-99,0,0,0
6467,Tennessee,Knoxville,2008,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,0,2,4,1,1,-99,-88,-99,0,2,-99,0,-99,-99,-99,-99,-99,-99,0,0,1,0,6,District of Columbia,Washington,0,-99,9,-99,-99,0,3,28,-99,-99,1,-99,0,0,United States of America,1,United States of America,336,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,0,0,-99,-99,-99,0,-88,-88,0,-88,-99,0,0,0
6468,North Carolina,Charlotte,2015,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,1,4,4,2,-99,-99,-99,0,2,-99,0,1,-99,-99,-99,-99,-99,0,0,1,0,6,Pennsylvania,Lewisburg,0,3,9,5,8,0,3,29,-99,-99,2,-99,0,0,United States of America,1,United States of America,348,0,-88,-99,0,1,4,0,-88,0,-99,-99,0,0,-88,0,0,2,0,0,1,6,2,0,-88,0,0,0,1
6469,West Virginia,Charleston,2013,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,1,1,1,1,0,-88,0,0,2,-99,0,-99,-99,-99,-99,-99,-99,0,0,1,0,6,North Carolina,Hot Springs,0,-99,7,4,0,0,3,38,-99,-99,2,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,0,2,-99,-99,0,-88,-88,0,-88,-99,0,0,-99
6471,California,Santa Monica,2016,-99,1,-99,-99,0,3,1,1,0,-88,0,5,2,4,3,0,0,-88,0,-88,-88,-88,0,1,-99,1,-99,1,1,0,0,0,1,17,Indiana,Jeffersonville,0,-99,-99,-99,0,0,3,20,1,0,2,-99,0,0,United States of America,1,United States of America,240,0,-88,3,0,-99,4,0,-88,0,-99,2,0,0,-88,0,0,0,-99,0,1,20,2,0,-88,0,0,0,0
6472,Illinois,Godfrey,2016,14,-99,-99,3,1,1,1,0,-88,-88,0,7,2,4,3,0,-99,-99,-99,-88,-88,-88,0,-99,-99,-99,-99,-99,-99,1,0,0,0,11,Illinois,Godfrey,0,-99,7,-99,0,-99,2,18,1,0,2,6,-99,-99,United States of America,1,United States of America,216,0,-88,3,1,-99,-99,0,-88,0,2,2,0,0,-88,2,0,0,0,0,1,15,1,0,-88,1,0,0,-99
6473,Texas,Dallas,2016,3,-99,0,1,1,1,1,1,0,-88,0,0,-88,-88,1,3,-99,-99,-99,-99,3,-99,0,1,-99,1,5,1,1,0,0,1,0,8,Texas,Houston,-99,-99,5,4,0,-99,2,35,-99,-99,2,11,0,-99,United States of America,1,United States of America,420,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,0,0,-99,-99,-99,1,20,3,0,-88,-99,0,1,2
6476,Tennessee,Nashville,2016,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,4,-88,-88,1,3,0,-88,1,0,3,-99,0,1,-99,1,4,1,1,0,1,0,0,2,Tennessee,Surgoinsville,0,2,5,5,0,0,3,40,-99,1,1,-99,0,-99,United States of America,1,United States of America,480,0,-88,-99,-99,2,-99,0,-88,0,1,2,0,0,-88,0,0,1,-99,-99,0,-88,-88,0,-88,-99,0,0,2
6477,Indiana,Greenwood,2016,2,1,0,1,0,3,1,0,-88,-88,0,5,2,4,4,0,0,-88,-99,-88,-88,-88,0,-99,-99,-99,-99,-99,-99,0,1,0,0,4,Indiana,Indianapolis,0,2,-99,1,0,0,3,31,-99,-99,2,-99,0,0,United States of America,1,United States of America,372,0,-88,-99,-99,-99,-99,0,-88,0,-99,1,0,0,-88,0,1,-99,-99,-99,2,6,3,0,-88,-99,0,0,0
6480,New York,Brooklyn,2016,14,0,0,0,-99,5,1,0,-88,-88,0,10,2,2,3,0,0,-88,0,-88,-88,-88,0,1,-99,1,4,1,1,0,1,0,0,3,New York,New York,-99,-99,9,1,0,-99,3,32,-99,-99,1,17,1,0,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,0,-88,0,-99,2,0,0,-88,0,0,-99,-99,-99,0,-88,-88,0,-88,-99,0,0,0
6481,Florida,Orlando,2016,14,0,0,0,0,5,1,0,-88,-88,0,10,2,4,3,0,0,-88,0,-88,-88,-88,0,0,1,0,-88,-88,-88,0,0,0,1,18,Florida,Port Saint Lucie,0,1,10,4,8,0,3,25,1,0,2,-99,0,0,United States of America,1,United States of America,300,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,0,1,-99,-99,0,0,-88,-88,0,-88,-99,0,0,0
6482,Kentucky,Maysville,2016,4,1,0,-99,1,1,1,1,0,-88,0,4,2,4,3,0,0,-88,-99,-88,-88,-88,0,2,0,2,3,3,1,1,0,0,0,11,Kentucky,Maysville,-99,1,5,2,0,0,3,55,3,0,1,-99,1,1,United States of America,1,United States of America,480,0,-88,3,0,3,2,0,-88,0,-99,3,0,0,-88,0,0,-99,0,0,0,-88,-88,0,-88,1,0,1,0
6483,Florida,Fort Pierce,2016,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,4,4,0,0,-88,0,-88,-88,-88,0,1,0,1,-99,1,1,0,0,0,1,18,Florida,Fort Pierce,0,2,10,2,1,0,3,32,1,0,2,12,0,0,United States of America,1,United States of America,384,0,-88,-99,0,-99,-99,0,-88,0,-99,1,0,0,-88,1,0,0,0,0,2,6,3,0,-88,0,0,0,0
6484,New York,New York,2016,14,2,0,2,1,5,1,1,1,0,0,10,2,4,4,0,-99,-99,-99,-88,-88,-88,1,2,0,2,2,3,1,1,0,0,0,11,New Jersey,Elizabeth,1,2,10,3,8,0,6,28,2,2,2,5,0,1,United States of America,2,Afghanistan,252,1,Afghanistan,4,0,1,4,0,-88,0,1,1,0,0,-88,0,0,0,1,0,3,4,3,0,-88,0,0,1,1
6485,Minnesota,Saint Cloud,2016,14,1,0,1,0,5,1,1,1,0,0,10,-88,-88,8,0,-99,-99,-99,-88,-88,-88,0,2,0,-99,-99,-99,-99,1,0,0,0,11,Minnesota,Saint Cloud,0,1,10,2,0,0,2,20,1,0,2,5,0,1,United States of America,2,Kenya,216,1,Kenya,4,1,1,2,0,-88,0,1,1,0,0,-88,0,0,0,0,0,0,-88,-88,0,-88,0,0,-99,-99
6488,Oregon,Princeton,2016,2,2,0,1,-99,5,1,1,0,-88,0,2,-88,-88,8,2,0,-88,0,-99,3,1,0,-99,-99,-99,-99,-99,-99,0,1,0,0,4,Arizona,Chino Valley,0,2,9,5,8,0,3,54,2,11,2,8,0,0,United States of America,1,United States of America,648,0,-88,-99,0,2,4,0,-88,0,2,2,0,0,-88,0,0,2,0,0,0,-88,-88,0,-88,0,0,1,3
6491,Maryland,Prince George's County,2016,4,2,0,1,1,4,1,0,-88,-88,0,7,2,4,3,0,0,-88,1,-88,-88,-88,0,2,0,2,3,2,1,1,0,0,0,11,Maryland,Hyattsville,0,2,10,2,8,0,6,24,1,0,2,1,0,-99,Bangladesh,3,Bangladesh,240,1,Bangladesh,3,0,-99,-99,0,-88,0,-99,2,0,0,-88,0,0,0,-99,0,0,-88,-88,0,-88,0,0,1,1
6492,California,Isla Vista,2014,14,1,1,2,1,5,1,1,1,1,0,10,-88,-88,7,3,0,-88,0,-88,-88,-88,0,2,0,2,-99,15,3,0,1,0,0,19,California,Los Angeles,0,2,10,5,0,0,7,22,1,0,2,-99,0,0,United Kingdom,-99,United Kingdom,204,1,United Kingdom,4,1,5,-88,0,-88,0,3,3,0,0,-88,2,0,0,0,0,0,-88,-88,0,-88,0,0,0,3
6505,California,Richmond,2016,14,0,0,-99,-99,5,1,0,-88,-88,0,10,-99,2,5,2,0,-88,0,-99,-99,-99,1,-99,-99,0,-88,-88,-88,0,1,0,0,2,Louisiana,Ponchatoula,0,-99,10,1,0,0,3,25,-99,-99,2,-99,0,0,United States of America,1,United States of America,300,0,-88,3,0,1,-99,0,-88,0,-99,-99,0,0,-88,0,0,3,0,0,0,-88,-88,0,-88,0,0,0,0
6506,California,Richmond,2016,14,0,0,-99,-99,5,1,0,-88,-88,0,10,2,4,3,2,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,0,1,0,0,2,Texas,Beaumont,0,-99,9,1,0,-99,3,31,-99,0,2,-99,0,-99,United States of America,1,United States of America,372,0,-88,-99,-99,1,4,0,-88,0,-99,2,0,0,-88,0,0,-99,-99,-99,-99,-99,-99,0,-88,0,0,0,0
6507,Arizona,Florence,2016,13,2,0,1,0,2,1,1,0,-88,0,5,2,4,3,1,0,-88,0,1,2,-99,1,1,0,0,-88,-88,-88,1,0,0,0,11,Arizona,Florence,0,-99,7,1,0,0,3,49,2,-99,1,-99,-99,-99,United States of America,1,United States of America,588,0,-88,5,0,1,4,0,-88,0,-99,2,0,0,-88,0,0,0,0,3,2,6,4,0,-88,-99,0,0,0
6508,Kansas,Garden City,2016,14,2,1,3,1,2,1,1,0,-88,0,7,2,4,4,2,0,-88,1,0,2,3,1,1,1,1,4,1,1,0,1,0,0,1,Kansas,Liberal,0,3,10,5,8,0,3,49,3,1,2,-99,0,0,United States of America,1,United States of America,588,0,-88,4,0,2,4,1,0,0,-99,1,0,0,-88,2,0,3,0,-99,2,19,4,0,-88,1,1,1,2
6509,Kansas,Garden City,2016,14,2,1,3,1,2,1,1,0,-88,0,7,2,4,3,2,0,-88,-99,0,3,-99,1,1,-99,1,4,1,1,0,1,0,0,1,Kansas,Liberal,0,2,10,5,0,0,3,47,3,2,2,-99,0,0,United States of America,1,United States of America,564,0,-88,4,0,-99,-99,0,-88,0,-99,1,0,0,-88,2,1,2,-99,-99,2,5,3,0,-88,0,0,1,0
6510,Kansas,Garden City,2016,14,2,1,3,1,2,1,1,0,-88,0,7,2,4,3,2,0,-88,0,-99,2,-99,1,-99,-99,0,-88,-88,-88,0,1,0,0,1,New York,New York,0,2,10,3,0,-99,3,49,3,2,2,-99,0,-99,United States of America,1,United States of America,588,0,-88,2,0,2,4,0,-88,0,-99,-99,0,0,-88,0,0,3,-99,-99,1,16,-99,0,-88,0,1,0,0
6511,Wisconsin,Milwaukee,2016,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,8,2,4,3,2,0,-88,2,0,3,-99,1,2,0,2,4,1,1,1,0,0,0,11,Wisconsin,Milwaukee,0,3,6,5,-99,0,3,35,1,0,2,-99,1,-99,United States of America,1,United States of America,431,0,-88,3,0,4,1,0,-88,0,-99,1,2,0,2,2,1,2,0,0,3,4,1,0,-88,1,0,-99,-99
6512,Wisconsin,Milwaukee,2016,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,2,4,3,2,0,-88,0,0,2,3,1,2,0,2,-99,1,1,1,0,0,0,11,Wisconsin,Milwaukee,0,1,6,2,0,0,1,30,1,0,2,-99,1,0,Cuba,5,Cuba,-99,1,Cuba,-99,0,3,3,0,-88,1,-99,1,0,0,-88,0,0,2,0,0,0,-88,-88,0,-88,-99,0,-99,-99
6513,West Virginia,Charleston,2015,2,-99,0,-99,1,2,1,1,0,-88,0,8,2,4,4,0,-99,-99,-99,-88,-88,-88,0,-99,-99,-99,-99,-99,-99,0,1,0,0,4,West Virginia,Mineral Wells,0,-99,9,5,0,-99,3,38,1,0,2,11,0,-99,United States of America,1,United States of America,456,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,1,0,-99,-99,0,2,16,3,0,-88,0,0,0,0
6515,Florida,Orlando,2015,-88,-88,-88,-88,-88,5,1,-88,-88,-88,0,10,-88,-88,8,0,-99,-99,-99,-88,-88,-88,0,-99,-99,0,-88,-88,-88,0,1,0,0,4,Florida,West Palm Beach,0,3,9,-99,0,-99,3,46,1,0,2,-99,0,-99,United States of America,1,United States of America,552,0,-88,-99,-99,-99,-99,1,0,0,-99,-99,0,0,-88,0,0,-99,-99,0,3,5,2,0,-88,-99,0,0,0
6516,North Carolina,Goldsboro,2015,14,1,0,1,0,5,1,0,-88,-88,0,10,2,4,4,0,0,-88,0,-88,-88,-88,0,1,1,1,-99,1,1,0,1,0,0,2,North Carolina,Dudley,0,-99,10,5,0,0,3,20,1,0,2,11,0,0,United States of America,1,United States of America,240,0,-88,4,1,3,-99,0,-88,0,2,2,0,0,-88,1,0,-99,-99,-99,0,-88,-88,0,-88,1,0,0,0
6517,West Virginia,Elkins,2015,1,2,0,2,-99,3,1,1,0,-88,0,7,2,4,4,0,0,-88,0,-88,-88,-88,0,-99,-99,-99,-99,-99,-99,0,1,0,0,4,West Virginia,Elkins,0,-99,10,1,0,0,3,30,1,0,2,-99,0,0,United States of America,1,United States of America,360,0,-88,-99,0,-99,-99,1,0,0,-99,1,0,0,-88,1,0,2,0,-99,0,-88,-88,0,-88,-99,0,0,0
6518,New York,Whitehall,2015,14,1,0,1,1,2,1,1,0,-88,0,7,2,4,4,1,0,-88,0,0,1,-99,0,1,-99,1,4,1,1,0,1,0,0,2,New York,Whitehall,0,-99,10,1,0,0,3,18,1,0,2,-99,0,-99,United States of America,1,United States of America,216,0,-88,2,0,1,2,0,-88,0,2,2,0,0,-88,2,0,0,0,0,2,15,1,0,-88,0,0,0,0
6519,Arizona,Florence,2016,13,2,0,1,0,2,1,1,0,-88,0,7,2,4,3,2,-99,-99,-99,1,2,-99,1,1,0,0,-88,-88,-88,1,0,0,0,11,Arizona,Florence,0,3,10,2,0,0,3,39,2,0,2,-99,2,0,United States of America,1,United States of America,468,0,-88,-99,0,4,-99,0,-88,0,-99,-99,0,0,-88,0,0,0,0,3,3,1,3,0,-88,0,0,0,0
6520,Arizona,Casa Grande,2012,2,1,0,2,1,5,1,1,0,-88,0,10,2,4,4,0,0,-88,0,-88,-88,-88,0,1,1,0,-88,-88,-88,1,0,0,0,11,Arizona,Coolidge,1,3,10,-99,4,0,4,47,-99,-99,2,5,0,0,Iraq,3,Iraq,180,1,Iraq,-99,0,-99,3,0,-88,0,-99,2,0,0,-88,0,0,0,0,2,3,1,4,0,-88,-99,0,-99,0
6522,New York,Middletown,2015,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,10,-88,-88,8,3,0,-88,1,1,2,11,1,2,-99,2,3,1,1,1,0,0,0,11,New York,New York,1,2,10,5,8,-99,4,24,1,0,2,1,0,1,United States of America,1,United States of America,288,2,Egypt; Colombia,4,1,5,-88,0,-88,0,3,3,0,0,-88,0,0,0,0,0,0,-88,-88,0,-88,0,0,0,-99
6523,Minnesota,Leonard,2016,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,2,4,3,1,-99,-99,-99,0,3,-99,0,2,-99,1,4,2,1,0,0,1,0,6,Washington,Seattle,0,3,5,4,0,-99,3,50,-99,0,1,-99,0,-99,United States of America,1,United States of America,600,0,-88,4,-99,2,3,0,-88,0,-99,2,0,0,-88,0,0,2,-99,-99,-99,-99,-99,0,-88,0,0,0,0
6524,Minnesota,Leonard,2016,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,2,4,3,1,0,-88,0,0,3,-99,0,1,1,1,4,1,1,0,0,1,0,6,Washington,Seattle,0,3,9,5,8,2,3,64,2,2,1,-99,0,0,United States of America,1,United States of America,768,0,-88,11,0,6,4,0,-88,0,-99,3,0,0,-88,0,0,1,-99,-99,0,-88,-88,0,-88,0,0,1,2
6525,Montana,-99,2016,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,2,1,3,1,0,-88,0,0,2,-99,0,1,2,1,5,1,1,0,0,1,0,6,Oregon,Corvallis,0,3,9,1,0,0,3,64,-99,2,2,-99,0,-99,United States of America,1,United States of America,768,0,-88,-99,0,6,4,0,-88,0,-99,2,0,0,-88,0,0,2,-99,-99,1,20,5,0,-88,-99,0,0,0
6526,North Dakota,-99,2016,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,4,3,1,-99,-99,0,0,2,-99,0,-99,0,0,-88,-88,-88,0,0,1,0,6,Washington,Seattle,0,3,5,5,0,0,3,52,2,2,2,-99,0,0,United States of America,1,United States of America,624,0,-88,3,0,-99,-99,0,-88,0,2,2,0,0,-88,0,0,2,0,-99,0,-88,-88,0,-88,0,0,0,0
6527,Washington,Anacortes,2016,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,2,4,1,1,0,-88,0,-99,2,-99,0,1,1,1,1,1,1,0,0,1,0,6,Rhode Island,Providence,0,3,9,3,0,0,3,59,-99,1,2,11,0,0,United States of America,1,United States of America,708,0,-88,5,0,4,1,0,-88,0,-99,2,0,0,-88,0,0,2,-99,-99,1,20,5,0,-88,0,0,0,0
6530,California,Los Angeles,2016,14,1,0,3,-99,3,1,1,0,-88,0,7,2,4,3,0,0,-88,-99,-88,-88,-88,0,1,1,1,4,1,1,0,1,0,0,2,California,Agoura Hills,0,-99,10,3,0,-99,3,40,1,0,2,15,0,-99,United States of America,1,United States of America,480,2,Poland,5,-99,1,4,0,-88,0,3,3,0,0,-88,0,0,-99,-99,0,0,-88,-88,0,-88,0,0,0,0
6531,Tennessee,Minor Hill,2012,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,4,4,2,0,-88,0,0,2,-99,1,-99,-99,0,-88,-88,-88,0,1,0,0,2,Tennessee,Minor Hill,-99,2,9,1,0,0,3,21,-99,0,2,-99,0,-99,Russia,3,Russia,144,1,Russia,2,0,-99,-99,0,-88,0,2,-99,1,0,-99,1,0,3,-99,-99,-99,-99,-99,0,-88,2,0,0,0
6532,Tennessee,Minor Hill,2012,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,4,4,2,0,-88,0,0,2,-99,1,-99,-99,0,-88,-88,-88,0,1,0,0,2,Tennessee,Minor Hill,-99,-99,9,-99,0,-99,3,41,-99,-99,2,-99,0,-99,United States of America,1,United States of America,492,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,0,0,3,-99,-99,-99,-99,-99,0,-88,-99,0,0,0
6533,Michigan,Lansing,2016,-88,-88,-88,-88,-88,0,0,-88,-88,-88,1,-99,-99,-99,1,2,-99,-99,-99,0,2,-99,1,1,-99,1,-99,-99,5,1,0,0,0,11,Michigan,Lansing,-99,-99,8,2,-99,-99,3,31,-99,0,2,11,1,0,United States of America,1,United States of America,360,0,-88,-99,0,4,-99,0,-88,0,1,-99,1,0,2,0,0,0,2,0,3,9,2,0,-88,1,0,-99,-99
6534,Michigan,Lansing,2016,-88,-88,-88,-88,-88,0,0,-88,-88,-88,1,-99,-99,-99,1,2,-99,-99,-99,0,3,-99,1,1,-99,1,-99,-99,5,1,0,0,0,11,Michigan,Lansing,-99,-99,8,2,-99,-99,3,32,2,0,2,11,1,0,United States of America,1,United States of America,372,0,-88,-99,0,4,-99,0,-88,0,1,-99,1,0,2,1,0,0,2,0,3,4,2,0,-88,1,0,-99,-99
6537,Ohio,Columbus,2016,-88,-88,-88,-88,-88,0,1,-88,-88,-88,1,5,2,4,3,0,0,-88,1,-88,-88,-88,0,1,0,2,4,-99,5,1,0,0,0,11,Ohio,Columbus,0,-99,8,-99,7,-99,2,20,1,0,2,-99,-99,-99,United States of America,1,United States of America,240,0,-88,3,0,-99,3,0,-88,0,2,2,0,0,-88,1,1,0,0,0,0,-88,-88,0,-88,-99,0,0,1
6540,Missouri,Saint Louis,2015,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,1,1,1,0,-99,-99,-99,-88,-88,-88,0,-99,-99,-99,-99,-99,-99,0,0,0,1,15,Missouri,Saint Louis,-99,-99,-99,-99,-99,-99,3,43,-99,-99,2,-99,0,-99,United States of America,1,United States of America,-99,0,-88,-99,-99,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,0,-99,-99,-99,3,4,3,0,-88,-99,0,-99,-99
6541,Washington,Puyallup,2015,13,-99,-99,-99,-99,1,1,0,-88,-88,0,8,2,4,4,0,0,-88,0,-88,-88,-88,0,2,0,0,-88,-88,-88,0,0,0,1,18,Washington,Seattle,0,3,9,5,8,0,3,57,1,0,2,-99,0,0,United States of America,1,United States of America,708,0,-88,-99,0,2,4,0,-88,0,-99,-99,0,0,-88,1,1,0,0,0,1,20,-99,0,-88,1,0,0,0
6542,Kentucky,Louisville,2015,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,3,1,4,1,0,-99,-99,-99,-88,-88,-88,0,-99,-99,-99,-99,-99,-99,0,0,0,1,15,Kentucky,Shepherdsville,0,-99,9,3,0,-99,3,48,-99,-99,2,-99,0,-99,United States of America,1,United States of America,576,0,-88,-99,-99,-99,-99,0,-88,0,-99,-99,0,0,-88,0,1,-99,-99,-99,3,5,4,0,-88,0,0,0,0
6544,Texas,Austin,2015,5,1,-99,0,0,5,1,1,0,-88,0,10,2,2,-99,0,0,-88,0,-88,-88,-88,0,-99,-99,0,-88,-88,-88,0,0,0,1,18,Texas,Austin,0,-99,10,5,8,0,3,52,-99,1,1,-99,0,0,United States of America,1,United States of America,624,0,-88,7,0,1,4,0,-88,0,-99,2,0,0,-88,0,0,0,0,0,0,-88,-88,0,-88,0,0,1,3
6547,California,San Diego,2014,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,2,2,1,1,3,-99,-99,-99,-99,2,-99,1,-99,-99,-99,-99,-99,-99,0,0,1,0,6,California,-99,-99,-99,5,-99,0,-99,6,22,-99,-99,2,-99,0,-99,-99,-99,-99,-99,-99,-99,4,1,-99,-99,0,-88,-99,-99,-99,0,0,-88,0,0,2,-99,-99,-99,-99,-99,0,-88,-99,0,-99,-99
6548,California,San Diego,2014,-88,-88,-88,-88,-88,0,0,-88,-88,-88,0,9,2,4,4,3,-99,-99,-99,0,2,-99,1,-99,-99,-99,-99,-99,-99,0,0,1,0,6,California,San Diego,0,-99,9,5,0,-99,-99,21,1,0,2,-99,0,0,United States of America,1,United States of America,252,0,-88,4,1,5,-88,0,-88,0,-99,-99,0,0,-88,0,0,3,0,-99,0,-88,-88,0,-88,0,0,0,-99
6549,Washington,Seattle,2014,14,1,0,2,-99,5,1,1,0,-88,0,7,2,4,4,0,0,-88,0,-88,-88,-88,0,-99,-99,0,-88,-88,-88,0,0,0,1,17,Washington,Bellevue,-99,-99,10,1,0,-99,4,31,1,0,2,5,0,0,United States of America,1,United States of America,372,2,Libya,-99,0,4,1,0,-88,0,2,2,0,0,-88,0,1,-99,-99,-99,0,-88,-88,0,-88,-99,0,0,0
